deputado_url;eleito;votes;votes%;votes_by_city_url;img;nomeCompleto;desc;Nome na urna;Sexo;Idade;Data de nascimento;Ocupação;Grau de instrução;Estado Civil;Cor/Raça;Município de nascimento;Número;Situação da candidatura;Estado;Partido;Coligação;Composição
paulo-cipa-65111;Não foi eleito;5330;0,08%;https://especiais.gazetadopovo.com.br/eleicoes/2018/resultados/municipios-bahia/deputado-estadual-candidato-paulo-cipa-65111/;https://cdn-eleicoes.gazetadopovo.com.br/fotos/bahia/deputado-estadual/paulo-cipa-65111.jpg;Paulo Roberto Pinto Santos;Divorciado(a),  Servidor Público Civil Aposentado,       nascido  em 23/08/1955  em Ilhéus-BA,  candidato  a Deputado Estadual  na Bahia  pelo PC do B - Partido Comunista do Brasil;Paulo Cipá;Masculino;66 anos;23/08/1955;Servidor Público Civil Aposentado;Superior completo;Divorciado(a);Branca;Ilhéus-BA;65111;Deferido;BAHIA;PC do B - Partido Comunista do Brasil;PC do B;**
valmir-rocha-65000;Não foi eleito;5309;0,08%;https://especiais.gazetadopovo.com.br/eleicoes/2018/resultados/municipios-bahia/deputado-estadual-candidato-valmir-rocha-65000/;https://cdn-eleicoes.gazetadopovo.com.br/fotos/bahia/deputado-estadual/valmir-rocha-65000.jpg;Valmir Araujo da Rocha;Casado(a),  Empresário,       nascido  em 04/10/1966  em Santo Anastacio-BA,  candidato  a Deputado Estadual  na Bahia  pelo PC do B - Partido Comunista do Brasil;Valmir Rocha;Masculino;55 anos;04/10/1966;Empresário;Superior incompleto;Casado(a);Branca;Santo Anastacio-BA;65000;Deferido;BAHIA;PC do B - Partido Comunista do Brasil;PC do B;**
clovis-ferraz-55400;Não foi eleito;5249;0,08%;https://especiais.gazetadopovo.com.br/eleicoes/2018/resultados/municipios-bahia/deputado-estadual-candidato-clovis-ferraz-55400/;https://cdn-eleicoes.gazetadopovo.com.br/fotos/bahia/deputado-estadual/clovis-ferraz-55400.jpg;Clovis Ferraz Meira;Casado(a),  Geólogo,       nascido  em 20/08/1951  em Tremedal-BA,  candidato  a Deputado Estadual  na Bahia  pelo PSD - Partido Social Democrático;Clóvis Ferraz;Masculino;70 anos;20/08/1951;Geólogo;Superior completo;Casado(a);Branca;Tremedal-BA;55400;Deferido;BAHIA;PSD - Partido Social Democrático;FORÇA DO TRABALHO PELA BAHIA;PT / PMB / PSD / PR / PDT / PODE / PRP / PP / PSB / AVANTE
dailton-filho-70111;Não foi eleito;5178;0,07%;https://especiais.gazetadopovo.com.br/eleicoes/2018/resultados/municipios-bahia/deputado-estadual-candidato-dailton-filho-70111/;https://cdn-eleicoes.gazetadopovo.com.br/fotos/bahia/deputado-estadual/dailton-filho-70111.jpg;Dailton Raimundo de Jesus Filho;Casado(a),  Advogado,       nascido  em 10/12/1965  em Salvador-BA,  candidato  a Deputado Estadual  na Bahia  pelo AVANTE - AVANTE;Dailton Filho;Masculino;56 anos;10/12/1965;Advogado;Superior completo;Casado(a);Branca;Salvador-BA;70111;Deferido;BAHIA;AVANTE - AVANTE;FORÇA DO TRABALHO PELA BAHIA;PT / PMB / PSD / PR / PDT / PODE / PRP / PP / PSB / AVANTE
jairo-araujo-65656;Não foi eleito;5152;0,07%;https://especiais.gazetadopovo.com.br/eleicoes/2018/resultados/municipios-bahia/deputado-estadual-candidato-jairo-araujo-65656/;https://cdn-eleicoes.gazetadopovo.com.br/fotos/bahia/deputado-estadual/jairo-araujo-65656.jpg;Jairo Araújo dos Santos;Casado(a),  Comerciário,       nascido  em 11/04/1973  em Camacan-BA,  candidato  a Deputado Estadual  na Bahia  pelo PC do B - Partido Comunista do Brasil;Jairo Araujo;Masculino;49 anos;11/04/1973;Comerciário;Superior incompleto;Casado(a);Preta;Camacan-BA;65656;Deferido;BAHIA;PC do B - Partido Comunista do Brasil;PC do B;**
alvaro-gomes-65321;Não foi eleito;4996;0,07%;https://especiais.gazetadopovo.com.br/eleicoes/2018/resultados/municipios-bahia/deputado-estadual-candidato-alvaro-gomes-65321/;https://cdn-eleicoes.gazetadopovo.com.br/fotos/bahia/deputado-estadual/alvaro-gomes-65321.jpg;José Alvaro Fonsêca Gomes;Viúvo(a),  Bancário e Economiário,       nascido  em 08/07/1958  em Tapiramutá-BA,  candidato  a Deputado Estadual  na Bahia  pelo PC do B - Partido Comunista do Brasil;Alvaro Gomes;Masculino;63 anos;08/07/1958;Bancário e Economiário;Superior completo;Viúvo(a);Branca;Tapiramutá-BA;65321;Deferido;BAHIA;PC do B - Partido Comunista do Brasil;PC do B;**
katia-da-saude-13666;Não foi eleita;4940;0,07%;https://especiais.gazetadopovo.com.br/eleicoes/2018/resultados/municipios-bahia/deputado-estadual-candidato-katia-da-saude-13666/;https://cdn-eleicoes.gazetadopovo.com.br/fotos/bahia/deputado-estadual/katia-da-saude-13666.jpg;Katia Cristina Alves de Souza;Solteiro(a),  Enfermeiro,       nascida  em 05/04/1966  em Jacobina-BA,  candidata  a Deputada Estadual  na Bahia  pelo PT - Partido dos Trabalhadores;Katia da Saúde;Feminino;56 anos;05/04/1966;Enfermeiro;Superior completo;Solteiro(a);Parda;Jacobina-BA;13666;Deferido;BAHIA;PT - Partido dos Trabalhadores;FORÇA DO TRABALHO PELA BAHIA;PT / PMB / PSD / PR / PDT / PODE / PRP / PP / PSB / AVANTE
alencar-15123;Não foi eleito;4625;0,07%;https://especiais.gazetadopovo.com.br/eleicoes/2018/resultados/municipios-bahia/deputado-estadual-candidato-alencar-15123/;https://cdn-eleicoes.gazetadopovo.com.br/fotos/bahia/deputado-estadual/alencar-15123.jpg;Alencar de Souza Oliveira;Casado(a),  Policial Militar,       nascido  em 14/02/1975  em Medeiros Neto-BA,  candidato  a Deputado Estadual  na Bahia  pelo MDB - Movimento Democrático Brasileiro;Alencar;Masculino;47 anos;14/02/1975;Policial Militar;Ensino Médio completo;Casado(a);Parda;Medeiros Neto-BA;15123;Deferido;BAHIA;MDB - Movimento Democrático Brasileiro;PRA MUDAR DE VERDADE;MDB / DC
rafael-moreira-rafa-19073;Não foi eleito;4523;0,06%;https://especiais.gazetadopovo.com.br/eleicoes/2018/resultados/municipios-bahia/deputado-estadual-candidato-rafael-moreira-rafa-19073/;https://cdn-eleicoes.gazetadopovo.com.br/fotos/bahia/deputado-estadual/rafael-moreira-rafa-19073.jpg;Rafael Vieira Borges Moreira;Casado(a),  Empresário,       nascido  em 24/02/1983  em Itabuna-BA,  candidato  a Deputado Estadual  na Bahia  pelo PODE - Podemos;Rafael Moreira (Rafa);Masculino;39 anos;24/02/1983;Empresário;Superior completo;Casado(a);Parda;Itabuna-BA;19073;Deferido;BAHIA;PODE - Podemos;FORÇA DO TRABALHO PELA BAHIA;PT / PMB / PSD / PR / PDT / PODE / PRP / PP / PSB / AVANTE
carlos-neiva-40333;Não foi eleito;4498;0,06%;https://especiais.gazetadopovo.com.br/eleicoes/2018/resultados/municipios-bahia/deputado-estadual-candidato-carlos-neiva-40333/;https://cdn-eleicoes.gazetadopovo.com.br/fotos/bahia/deputado-estadual/carlos-neiva-40333.jpg;Carlos Jose Neiva Almeida;Casado(a),  Empresário,       nascido  em 31/08/1966  em Conceicao de Almeida-BA,  candidato  a Deputado Estadual  na Bahia  pelo PSB - Partido Socialista Brasileiro;Carlos Neiva;Masculino;55 anos;31/08/1966;Empresário;Superior completo;Casado(a);Parda;Conceicao de Almeida-BA;40333;Deferido;BAHIA;PSB - Partido Socialista Brasileiro;FORÇA DO TRABALHO PELA BAHIA;PT / PMB / PSD / PR / PDT / PODE / PRP / PP / PSB / AVANTE
cosme-oliveira-40789;Não foi eleito;4417;0,06%;https://especiais.gazetadopovo.com.br/eleicoes/2018/resultados/municipios-bahia/deputado-estadual-candidato-cosme-oliveira-40789/;https://cdn-eleicoes.gazetadopovo.com.br/fotos/bahia/deputado-estadual/cosme-oliveira-40789.jpg;Cosme Oliveira dos Santos;Solteiro(a),        nascido  em 08/06/1968  em Mascote-BA,  candidato  a Deputado Estadual  na Bahia  pelo PSB - Partido Socialista Brasileiro;Cosme Oliveira;Masculino;53 anos;08/06/1968;Outros;Ensino Médio completo;Solteiro(a);Preta;Mascote-BA;40789;Deferido;BAHIA;PSB - Partido Socialista Brasileiro;FORÇA DO TRABALHO PELA BAHIA;PT / PMB / PSD / PR / PDT / PODE / PRP / PP / PSB / AVANTE
ademar-simoes-15153;Não foi eleito;4405;0,06%;https://especiais.gazetadopovo.com.br/eleicoes/2018/resultados/municipios-bahia/deputado-estadual-candidato-ademar-simoes-15153/;https://cdn-eleicoes.gazetadopovo.com.br/fotos/bahia/deputado-estadual/ademar-simoes-15153.jpg;Ademar Simões de Azevedo;Casado(a),  Fiscal,       nascido  em 26/09/1949  em Inhambupe-BA,  candidato  a Deputado Estadual  na Bahia  pelo MDB - Movimento Democrático Brasileiro;Ademar Simões;Masculino;72 anos;26/09/1949;Fiscal;Superior completo;Casado(a);Branca;Inhambupe-BA;15153;Deferido;BAHIA;MDB - Movimento Democrático Brasileiro;PRA MUDAR DE VERDADE;MDB / DC
nereu-do-gas-18963;Não foi eleito;4361;0,06%;https://especiais.gazetadopovo.com.br/eleicoes/2018/resultados/municipios-bahia/deputado-estadual-candidato-nereu-do-gas-18963/;https://cdn-eleicoes.gazetadopovo.com.br/fotos/bahia/deputado-estadual/nereu-do-gas-18963.jpg;Nereu Paulo Bertoli;Casado(a),        nascido  em 05/05/1961  em Barreiras-BA,  candidato  a Deputado Estadual  na Bahia  pelo REDE - Rede Sustentabilidade;Nereu do Gas;Masculino;60 anos;05/05/1961;Outros;Ensino Médio completo;Casado(a);Parda;Barreiras-BA;18963;Deferido;BAHIA;REDE - Rede Sustentabilidade;COLIGAÇÃO REDE PATRIOTA DA BAHIA;PATRI / REDE
prof-max-50100;Não foi eleito;4329;0,06%;https://especiais.gazetadopovo.com.br/eleicoes/2018/resultados/municipios-bahia/deputado-estadual-candidato-prof-max-50100/;https://cdn-eleicoes.gazetadopovo.com.br/fotos/bahia/deputado-estadual/prof-max-50100.jpg;Jose Ademaques dos Santos;Solteiro(a),  Professor de Ensino Médio,       nascido  em 05/07/1969  em Habaianinha-SE,  candidato  a Deputado Estadual  na Bahia  pelo PSOL - Partido Socialismo e Liberdade;Prof. Max;Masculino;52 anos;05/07/1969;Professor de Ensino Médio;Superior completo;Solteiro(a);Preta;Habaianinha-SE;50100;Deferido;BAHIA;PSOL - Partido Socialismo e Liberdade;PSOL;**
almiro-nascimento-10133;Não foi eleito;4290;0,06%;https://especiais.gazetadopovo.com.br/eleicoes/2018/resultados/municipios-bahia/deputado-estadual-candidato-almiro-nascimento-10133/;https://cdn-eleicoes.gazetadopovo.com.br/fotos/bahia/deputado-estadual/almiro-nascimento-10133.jpg;Almiro Cristovão do Nascimento;Casado(a),        nascido  em 27/08/1966  em Salvador-BA,  candidato  a Deputado Estadual  na Bahia  pelo PRB - Partido Republicano Brasileiro;Almiro Nascimento;Masculino;55 anos;27/08/1966;Outros;Superior completo;Casado(a);Parda;Salvador-BA;10133;Deferido;BAHIA;PRB - Partido Republicano Brasileiro;POR UMA BAHIA MELHOR;DEM / PRB / PV / PSDB
roosevelt-carvalho-17222;Não foi eleito;4183;0,06%;https://especiais.gazetadopovo.com.br/eleicoes/2018/resultados/municipios-bahia/deputado-estadual-candidato-roosevelt-carvalho-17222/;https://cdn-eleicoes.gazetadopovo.com.br/fotos/bahia/deputado-estadual/roosevelt-carvalho-17222.jpg;Roosevelt Barbosa Paiva de Carvalho;Casado(a),  Comerciário,       nascido  em 08/02/1969  em Paulo Afonso-BA,  candidato  a Deputado Estadual  na Bahia  pelo PSL - Partido Social Liberal;Roosevelt Carvalho;Masculino;53 anos;08/02/1969;Comerciário;Ensino Médio completo;Casado(a);Parda;Paulo Afonso-BA;17222;Deferido;BAHIA;PSL - Partido Social Liberal;RENOVA BAHIA;PHS / PPS / PRTB / PSL
josivaldo-jesus-65133;Não foi eleito;4105;0,06%;https://especiais.gazetadopovo.com.br/eleicoes/2018/resultados/municipios-bahia/deputado-estadual-candidato-josivaldo-jesus-65133/;https://cdn-eleicoes.gazetadopovo.com.br/fotos/bahia/deputado-estadual/josivaldo-jesus-65133.jpg;Josivaldo de Jesus Gonçalves;Solteiro(a),  Agente de Saúde e Sanitarista,       nascido  em 23/07/1971  em Itabuna-BA,  candidato  a Deputado Estadual  na Bahia  pelo PC do B - Partido Comunista do Brasil;Josivaldo Jesus;Masculino;50 anos;23/07/1971;Agente de Saúde e Sanitarista;Ensino Médio completo;Solteiro(a);Preta;Itabuna-BA;65133;Deferido;BAHIA;PC do B - Partido Comunista do Brasil;PC do B;**
isaac-de-belchior-54444;Não foi eleito;4081;0,06%;https://especiais.gazetadopovo.com.br/eleicoes/2018/resultados/municipios-bahia/deputado-estadual-candidato-isaac-de-belchior-54444/;https://cdn-eleicoes.gazetadopovo.com.br/fotos/bahia/deputado-estadual/isaac-de-belchior-54444.jpg;Isaac de Belchior Luz Alcoforado;Casado(a),  Empresário,       nascido  em 17/01/1988  em Salvador-BA,  candidato  a Deputado Estadual  na Bahia  pelo PPL - Partido Pátria Livre;Isaac de Belchior;Masculino;34 anos;17/01/1988;Empresário;Superior completo;Casado(a);Branca;Salvador-BA;54444;Deferido;BAHIA;PPL - Partido Pátria Livre;BAHIA LIVRE;PSC / PTB / PPL
ze-das-virgens-65199;Não foi eleito;4076;0,06%;https://especiais.gazetadopovo.com.br/eleicoes/2018/resultados/municipios-bahia/deputado-estadual-candidato-ze-das-virgens-65199/;https://cdn-eleicoes.gazetadopovo.com.br/fotos/bahia/deputado-estadual/ze-das-virgens-65199.jpg;José Carlos Dourado das Virgens;Solteiro(a),  Técnico em Agronomia e Agrimensura,       nascido  em 16/03/1962  em Ireçe-BA,  candidato  a Deputado Estadual  na Bahia  pelo PC do B - Partido Comunista do Brasil;Zé das Virgens;Masculino;60 anos;16/03/1962;Técnico em Agronomia e Agrimensura;Ensino Médio completo;Solteiro(a);Parda;Ireçe-BA;65199;Deferido;BAHIA;PC do B - Partido Comunista do Brasil;PC do B;**
shirlene-souza-13331;Não foi eleita;3991;0,06%;https://especiais.gazetadopovo.com.br/eleicoes/2018/resultados/municipios-bahia/deputado-estadual-candidato-shirlene-souza-13331/;https://cdn-eleicoes.gazetadopovo.com.br/fotos/bahia/deputado-estadual/shirlene-souza-13331.jpg;Shirlene Pereira de Souza;Divorciado(a),  Servidor Público Federal,       nascida  em 20/05/1977  em Salvador-BA,  candidata  a Deputada Estadual  na Bahia  pelo PT - Partido dos Trabalhadores;Shirlene Souza;Feminino;44 anos;20/05/1977;Servidor Público Federal;Ensino Médio completo;Divorciado(a);Preta;Salvador-BA;13331;Deferido;BAHIA;PT - Partido dos Trabalhadores;FORÇA DO TRABALHO PELA BAHIA;PT / PMB / PSD / PR / PDT / PODE / PRP / PP / PSB / AVANTE
ismael-junior-31555;Não foi eleito;3962;0,06%;https://especiais.gazetadopovo.com.br/eleicoes/2018/resultados/municipios-bahia/deputado-estadual-candidato-ismael-junior-31555/;https://cdn-eleicoes.gazetadopovo.com.br/fotos/bahia/deputado-estadual/ismael-junior-31555.jpg;Ismael Bispo dos Santos Filho;Casado(a),  Músico,       nascido  em 17/08/1961  em Ubaitaba-BA,  candidato  a Deputado Estadual  na Bahia  pelo PHS - Partido Humanista da Solidariedade;Ismael Junior;Masculino;60 anos;17/08/1961;Músico;Ensino Fundamental completo;Casado(a);Parda;Ubaitaba-BA;31555;Deferido;BAHIA;PHS - Partido Humanista da Solidariedade;RENOVA BAHIA;PHS / PPS / PRTB / PSL
alemao-20077;Não foi eleito;3913;0,06%;https://especiais.gazetadopovo.com.br/eleicoes/2018/resultados/municipios-bahia/deputado-estadual-candidato-alemao-20077/;https://cdn-eleicoes.gazetadopovo.com.br/fotos/bahia/deputado-estadual/alemao-20077.jpg;Edvaldo Oliveira de Almeida;Casado(a),  Empresário,       nascido  em 21/12/1972  em Ilhéus-BA,  candidato  a Deputado Estadual  na Bahia  pelo PSC - Partido Social Cristão;Alemão;Masculino;49 anos;21/12/1972;Empresário;Ensino Médio incompleto;Casado(a);Parda;Ilhéus-BA;20077;Deferido;BAHIA;PSC - Partido Social Cristão;BAHIA LIVRE;PSC / PTB / PPL
luiz-sapucaia-31234;Não foi eleito;3756;0,05%;https://especiais.gazetadopovo.com.br/eleicoes/2018/resultados/municipios-bahia/deputado-estadual-candidato-luiz-sapucaia-31234/;https://cdn-eleicoes.gazetadopovo.com.br/fotos/bahia/deputado-estadual/luiz-sapucaia-31234.jpg;Luiz Henrique Sapucaia Rehem;Solteiro(a),  Médico,       nascido  em 24/03/1966  em Salvador-BA,  candidato  a Deputado Estadual  na Bahia  pelo PHS - Partido Humanista da Solidariedade;Luiz Sapucaia;Masculino;56 anos;24/03/1966;Médico;Superior completo;Solteiro(a);Parda;Salvador-BA;31234;Deferido;BAHIA;PHS - Partido Humanista da Solidariedade;RENOVA BAHIA;PHS / PPS / PRTB / PSL
esmeraldino-correia-45112;Não foi eleito;3671;0,05%;https://especiais.gazetadopovo.com.br/eleicoes/2018/resultados/municipios-bahia/deputado-estadual-candidato-esmeraldino-correia-45112/;https://cdn-eleicoes.gazetadopovo.com.br/fotos/bahia/deputado-estadual/esmeraldino-correia-45112.jpg;Esmeraldino Correia Santos;Divorciado(a),  Policial Militar,       nascido  em 09/02/1953  em Vitória da Conquista-BA,  candidato  a Deputado Estadual  na Bahia  pelo PSDB - Partido da Social Democracia Brasileira;Esmeraldino Correia;Masculino;69 anos;09/02/1953;Policial Militar;Superior completo;Divorciado(a);Parda;Vitória da Conquista-BA;45112;Deferido;BAHIA;PSDB - Partido da Social Democracia Brasileira;POR UMA BAHIA MELHOR;DEM / PRB / PV / PSDB
bruno-do-trigo-17789;Não foi eleito;3659;0,05%;https://especiais.gazetadopovo.com.br/eleicoes/2018/resultados/municipios-bahia/deputado-estadual-candidato-bruno-do-trigo-17789/;https://cdn-eleicoes.gazetadopovo.com.br/fotos/bahia/deputado-estadual/bruno-do-trigo-17789.jpg;Manoel Bruno de Souza Chagas;Solteiro(a),  Comerciante,       nascido  em 30/07/1981  em Campos dos Goytacazes-BA,  candidato  a Deputado Estadual  na Bahia  pelo PSL - Partido Social Liberal;Bruno do Trigo;Masculino;40 anos;30/07/1981;Comerciante;Ensino Médio incompleto;Solteiro(a);Parda;Campos dos Goytacazes-BA;17789;Deferido;BAHIA;PSL - Partido Social Liberal;RENOVA BAHIA;PHS / PPS / PRTB / PSL
josue-vitorino-joca-20133;Não foi eleito;3612;0,05%;https://especiais.gazetadopovo.com.br/eleicoes/2018/resultados/municipios-bahia/deputado-estadual-candidato-josue-vitorino-joca-20133/;https://cdn-eleicoes.gazetadopovo.com.br/fotos/bahia/deputado-estadual/josue-vitorino-joca-20133.jpg;Josué da Silva Vitorino;Casado(a),  Administrador,       nascido  em 25/03/1980  em Salvador-BA,  candidato  a Deputado Estadual  na Bahia  pelo PSC - Partido Social Cristão;Josué Vitorino Joca;Masculino;42 anos;25/03/1980;Administrador;Ensino Médio completo;Casado(a);Parda;Salvador-BA;20133;Deferido;BAHIA;PSC - Partido Social Cristão;BAHIA LIVRE;PSC / PTB / PPL
renato-trezoitao-17038;Não foi eleito;3602;0,05%;https://especiais.gazetadopovo.com.br/eleicoes/2018/resultados/municipios-bahia/deputado-estadual-candidato-renato-trezoitao-17038/;https://cdn-eleicoes.gazetadopovo.com.br/fotos/bahia/deputado-estadual/renato-trezoitao-17038.jpg;Renato Amoedo Nadier Rodrigues;Solteiro(a),  Servidor Público Estadual,       nascido  em 02/09/1981  em Salvador-BA,  candidato  a Deputado Estadual  na Bahia  pelo PSL - Partido Social Liberal;Renato Trezoitão;Masculino;40 anos;02/09/1981;Servidor Público Estadual;Superior completo;Solteiro(a);Parda;Salvador-BA;17038;Deferido;BAHIA;PSL - Partido Social Liberal;RENOVA BAHIA;PHS / PPS / PRTB / PSL
amigo-fernando-gomes-23000;Não foi eleito;3557;0,05%;https://especiais.gazetadopovo.com.br/eleicoes/2018/resultados/municipios-bahia/deputado-estadual-candidato-amigo-fernando-gomes-23000/;https://cdn-eleicoes.gazetadopovo.com.br/fotos/bahia/deputado-estadual/amigo-fernando-gomes-23000.jpg;Fernando de Carvalho Gomes;Casado(a),  Empresário,       nascido  em 02/07/1967  em Mossoro-RN,  candidato  a Deputado Estadual  na Bahia  pelo PPS - Partido Popular Socialista;Amigo Fernando Gomes;Masculino;54 anos;02/07/1967;Empresário;Superior completo;Casado(a);Parda;Mossoro-RN;23000;Deferido;BAHIA;PPS - Partido Popular Socialista;RENOVA BAHIA;PHS / PPS / PRTB / PSL
coronel-guimaraes-15190;Não foi eleito;3539;0,05%;https://especiais.gazetadopovo.com.br/eleicoes/2018/resultados/municipios-bahia/deputado-estadual-candidato-coronel-guimaraes-15190/;https://cdn-eleicoes.gazetadopovo.com.br/fotos/bahia/deputado-estadual/coronel-guimaraes-15190.jpg;Roberto Costa Guimarães;Casado(a),  Militar Reformado,       nascido  em 24/04/1960  em Alagoinhas-BA,  candidato  a Deputado Estadual  na Bahia  pelo MDB - Movimento Democrático Brasileiro;Coronel Guimarães;Masculino;62 anos;24/04/1960;Militar Reformado;Superior completo;Casado(a);Branca;Alagoinhas-BA;15190;Deferido;BAHIA;MDB - Movimento Democrático Brasileiro;PRA MUDAR DE VERDADE;MDB / DC
fabio-reis-44123;Não foi eleito;3437;0,05%;https://especiais.gazetadopovo.com.br/eleicoes/2018/resultados/municipios-bahia/deputado-estadual-candidato-fabio-reis-44123/;https://cdn-eleicoes.gazetadopovo.com.br/fotos/bahia/deputado-estadual/fabio-reis-44123.jpg;Fabio Reis da Silva;Casado(a),  Vereador,       nascido  em 08/05/1977  em Ipecaetá-BA,  candidato  a Deputado Estadual  na Bahia  pelo PRP - Partido Republicano Progressista;Fábio Reis;Masculino;44 anos;08/05/1977;Vereador;Superior completo;Casado(a);Parda;Ipecaetá-BA;44123;Deferido;BAHIA;PRP - Partido Republicano Progressista;FORÇA DO TRABALHO PELA BAHIA;PT / PMB / PSD / PR / PDT / PODE / PRP / PP / PSB / AVANTE
dreverton-mendes-45192;Não foi eleito;3335;0,05%;https://especiais.gazetadopovo.com.br/eleicoes/2018/resultados/municipios-bahia/deputado-estadual-candidato-dreverton-mendes-45192/;https://cdn-eleicoes.gazetadopovo.com.br/fotos/bahia/deputado-estadual/dreverton-mendes-45192.jpg;Everton dos Santos;Solteiro(a),  Médico,       nascido  em 20/04/1982  em Entre Rios-BA,  candidato  a Deputado Estadual  na Bahia  pelo PSDB - Partido da Social Democracia Brasileira;Dr.everton Mendes;Masculino;40 anos;20/04/1982;Médico;Superior completo;Solteiro(a);Branca;Entre Rios-BA;45192;Deferido;BAHIA;PSDB - Partido da Social Democracia Brasileira;POR UMA BAHIA MELHOR;DEM / PRB / PV / PSDB
valdir-cruz-12888;Não foi eleito;3303;0,05%;https://especiais.gazetadopovo.com.br/eleicoes/2018/resultados/municipios-bahia/deputado-estadual-candidato-valdir-cruz-12888/;https://cdn-eleicoes.gazetadopovo.com.br/fotos/bahia/deputado-estadual/valdir-cruz-12888.jpg;Valdir Cruz de Jesus;Solteiro(a),  Vereador,       nascido  em 08/02/1983  em Salvador-BA,  candidato  a Deputado Estadual  na Bahia  pelo PDT - Partido Democrático Trabalhista;Valdir Cruz;Masculino;39 anos;08/02/1983;Vereador;Ensino Médio completo;Solteiro(a);Parda;Salvador-BA;12888;Deferido;BAHIA;PDT - Partido Democrático Trabalhista;FORÇA DO TRABALHO PELA BAHIA;PT / PMB / PSD / PR / PDT / PODE / PRP / PP / PSB / AVANTE
isaac-melo-22000;Não foi eleito;3094;0,04%;https://especiais.gazetadopovo.com.br/eleicoes/2018/resultados/municipios-bahia/deputado-estadual-candidato-isaac-melo-22000/;https://cdn-eleicoes.gazetadopovo.com.br/fotos/bahia/deputado-estadual/isaac-melo-22000.jpg;Isaac Costa Melo;Casado(a),  Odontólogo,       nascido  em 22/05/1986  em Salvador-BA,  candidato  a Deputado Estadual  na Bahia  pelo PR - Partido da República;Isaac Melo;Masculino;35 anos;22/05/1986;Odontólogo;Superior completo;Casado(a);Parda;Salvador-BA;22000;Deferido;BAHIA;PR - Partido da República;FORÇA DO TRABALHO PELA BAHIA;PT / PMB / PSD / PR / PDT / PODE / PRP / PP / PSB / AVANTE
professor-euvaldo-50500;Não foi eleito;3010;0,04%;https://especiais.gazetadopovo.com.br/eleicoes/2018/resultados/municipios-bahia/deputado-estadual-candidato-professor-euvaldo-50500/;https://cdn-eleicoes.gazetadopovo.com.br/fotos/bahia/deputado-estadual/professor-euvaldo-50500.jpg;Euvaldo Cotinguiba Gomes;Casado(a),  Professor de Ensino Médio,       nascido  em 05/01/1972  em Livramento-BA,  candidato  a Deputado Estadual  na Bahia  pelo PSOL - Partido Socialismo e Liberdade;Professor Euvaldo;Masculino;50 anos;05/01/1972;Professor de Ensino Médio;Superior completo;Casado(a);Parda;Livramento-BA;50500;Deferido;BAHIA;PSOL - Partido Socialismo e Liberdade;PSOL;**
coronel-ubiracy-23091;Não foi eleito;3004;0,04%;https://especiais.gazetadopovo.com.br/eleicoes/2018/resultados/municipios-bahia/deputado-estadual-candidato-coronel-ubiracy-23091/;https://cdn-eleicoes.gazetadopovo.com.br/fotos/bahia/deputado-estadual/coronel-ubiracy-23091.jpg;Ubiracy Vieira dos Santos;Casado(a),  Policial Militar,       nascido  em 11/10/1959  em Salvador-BA,  candidato  a Deputado Estadual  na Bahia  pelo PPS - Partido Popular Socialista;Coronel Ubiracy;Masculino;62 anos;11/10/1959;Policial Militar;Superior completo;Casado(a);Preta;Salvador-BA;23091;Deferido;BAHIA;PPS - Partido Popular Socialista;RENOVA BAHIA;PHS / PPS / PRTB / PSL
cacete-65155;Não foi eleito;2949;0,04%;https://especiais.gazetadopovo.com.br/eleicoes/2018/resultados/municipios-bahia/deputado-estadual-candidato-cacete-65155/;https://cdn-eleicoes.gazetadopovo.com.br/fotos/bahia/deputado-estadual/cacete-65155.jpg;Regivaldo Marques Figueredo;Casado(a),        nascido  em 06/12/1974  em São Francisco do Conde-BA,  candidato  a Deputado Estadual  na Bahia  pelo PC do B - Partido Comunista do Brasil;Cacete;Masculino;47 anos;06/12/1974;Outros;Ensino Fundamental incompleto;Casado(a);Parda;São Francisco do Conde-BA;65155;Deferido;BAHIA;PC do B - Partido Comunista do Brasil;PC do B;**
teteia-do-jegue-54789;Não foi eleito;2916;0,04%;https://especiais.gazetadopovo.com.br/eleicoes/2018/resultados/municipios-bahia/deputado-estadual-candidato-teteia-do-jegue-54789/;https://cdn-eleicoes.gazetadopovo.com.br/fotos/bahia/deputado-estadual/teteia-do-jegue-54789.jpg;Elias Sandes Santos;Casado(a),  Locutor e Comentarista de Rádio e Televisão e Radialista,       nascido  em 06/03/1967  em Santa Cruz Cabrália-BA,  candidato  a Deputado Estadual  na Bahia  pelo PPL - Partido Pátria Livre;Teteia do Jegue;Masculino;55 anos;06/03/1967;Locutor e Comentarista de Rádio e Televisão e Radialista;Ensino Fundamental incompleto;Casado(a);Parda;Santa Cruz Cabrália-BA;54789;Deferido;BAHIA;PPL - Partido Pátria Livre;BAHIA LIVRE;PSC / PTB / PPL
